url,ID
https://www.quandl.com/data/CFTC/MW_F_L_ALL-Commitment-of-Traders-Wheat-Futures-Only-Legacy-Format-001626,8531318
https://www.quandl.com/data/CFTC/PA_F_OLD-Commitment-of-Traders-Palladium-Futures-Only-Old-Crop-Years-075651,35177309
https://www.quandl.com/data/CFTC/C_F_OTR-Commitment-of-Traders-Corn-Futures-Only-Other-Crop-Years-002602,8624278
https://www.quandl.com/data/CFTC/C_F_CHG-Commitment-of-Traders-Corn-Futures-Only-Change-in-Positions-002602,8624298
https://www.quandl.com/data/CFTC/PA_F_L_CHG-Commitment-of-Traders-Palladium-Futures-Only-Change-in-Positions-Legacy-Format-075651,8536240
https://www.quandl.com/data/CFTC/C_F_ALL_OI-Commitment-of-Traders-Corn-Futures-Only-Percent-of-Open-Interest-002602,8624309
https://www.quandl.com/data/CFTC/MW_F_OLD-Commitment-of-Traders-Wheat-Futures-Only-Old-Crop-Years-001626,8623006
https://www.quandl.com/data/CFTC/SI_F_OLD-Commitment-of-Traders-Silver-Futures-Only-Old-Crop-Years-084691,35176836
https://www.quandl.com/data/CFTC/MW_F_ALL_OI-Commitment-of-Traders-Wheat-Futures-Only-Percent-of-Open-Interest-001626,8623405
https://www.quandl.com/data/CFTC/PL_F_OLD-Commitment-of-Traders-Platinum-Futures-Only-Old-Crop-Years-076651,35176898
https://www.quandl.com/data/CFTC/O_F_CHG-Commitment-of-Traders-Oats-Futures-Only-Change-in-Positions-004603,8625979
https://www.quandl.com/data/CFTC/NOMI_F_ALL-Commitment-of-Traders-Miso-Indiana-Hub_Month_Off_Dap-Futures-Only,13997395
https://www.quandl.com/data/CFTC/GLI_F_ALL-Commitment-of-Traders-Gasoil-ice-Swap-Futures-Only,8726113
https://www.quandl.com/data/CFTC/CFF_F_ALL-Commitment-of-Traders-Carbon-Financial-Instrument-Futures-Only,8725268
https://www.quandl.com/data/CFTC/EIS_F_ALL-Commitment-of-Traders-Pg-e-Citygate-index-Futures-Only,8807808
https://www.quandl.com/data/CFTC/SG_F_ALL-Commitment-of-Traders-Sing-Gasoil-Swap-Futures-Only,8636367
https://www.quandl.com/data/CFTC/OQD_F_ALL-Commitment-of-Traders-Oman-Crude-Oil-Futures-Only,13997412
